2019-09-11,08:35 PM,Info,SmartPrompterV2-UI,MainActivity - 	 Created
2019-09-11,08:35 PM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-09-11,08:35 PM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-09-11,08:35 PM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-09-11,08:35 PM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-09-11,08:35 PM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
