2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Created
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Back button pressed
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
2019-11-19,09:19 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Destroyed
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Created
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Back button pressed
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
2019-11-19,09:20 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Destroyed
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Created
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:22 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
2019-11-19,09:23 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Destroyed
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Created
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-19,09:24 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
