2019-11-19,09:25 AM,Error,SmartPrompter-Admin,Launching on device with dp height: 731.4286 		 and dp width: 411.42856
2019-11-19,09:25 AM,Info,SpResLib,Retrieving alarm records from storage!
2019-11-19,09:25 AM,Info,SpResLib,Retrieving alarm records from storage!
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: export_check.txt
2019-11-19,09:25 AM,Info,SpResLib,Retrieving inactive records from storage!
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: 2019-10-25 App.csv
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: 2019-10-25 UI.csv
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: 2019-10-29 App.csv
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: 2019-10-29 UI.csv
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: 0189894287564217612957431462493133492835
2019-11-19,09:25 AM,Info,SpResLib,Read contents: {"alarmTime":{"year":2019,"month":9,"dayOfMonth":29,"hourOfDay":20,"minute":0,"second":0},"archived":true,"desc":"Set alarm tonight with audio","reminderCount":1,"reminderTime":{"year":2019,"month":9,"dayOfMonth":29,"hourOfDay":20,"minute":8,"second":0},"reminderType":"Implicit","status":"Complete","timeAcknowledged":{"year":2019,"month":9,"dayOfMonth":29,"hourOfDay":20,"minute":7,"second":7},"timeCompleted":{"year":2019,"month":9,"dayOfMonth":29,"hourOfDay":20,"minute":7,"second":16},"uuid":"0189894287564217612957431462493133492835"}
 	 from file: /storage/emulated/0/Documents/sp_logs/0189894287564217612957431462493133492835
2019-11-19,09:25 AM,Info,SpResLib,Scanning file: 0268028665513260374932433580371176469287
