2019-11-01,11:02 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Created
2019-11-01,11:02 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-01,11:02 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-01,11:02 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Resumed
2019-11-01,11:02 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Paused
2019-11-01,11:02 AM,Info,SmartPrompterV2-UI,MainActivity - 	 Stopped
